"PC9","CATEGORY","TITLE","PRICE","SOFT_MARKUP","HARD_MARKUP","THUMBNAIL_IMAGE","PC9_PAGE_URL"
"393710008","TShirts","Boy Tee","68.00000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/393710008-front-pdp.jpg?$backoffice$"
"354480001","Jackets","Reversible Bomber Jacket","118.00000000","","49.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/354480001-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/354480001-front-pdp.jpg?$backoffice$"
"288330108","Jeans","512™ Slim Taper Fit Stretch Jeans","69.50000000","59.99000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/288330108-front-pdp.jpg?$backoffice$"
"344240000","Sweaters","Long Cardigan","328.00000000","","164.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/344240000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/344240000-front-pdp.jpg?$backoffice$"
"559680000","Jackets","Shirt-Jacket","348.00000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/559680000-front-pdp.jpg?$backoffice$"
"264470009","TShirts","8 Oz Logo Tee Shirt","88.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/264470009-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/264470009-front-pdp.jpg?$backoffice$"
"374900081","Shirts","Baby 0-12M Waycross Applique Top","18.00000000","","6.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/374900081-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/374900081-front-pdp.jpg?$backoffice$"
"005051596","Jeans","505™ Regular Fit Stretch Jeans","59.50000000","","24.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/005051596-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/005051596-front-pdp.jpg?$backoffice$"
"373590027","Dresses","Little Girls 4-6x Tiered Woven Dress","46.00000000","","22.98000000","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373590027-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373590027-front-pdp.jpg?$backoffice$"
"372310016","Bodysuits","Baby 0-12M Knit Coverall","26.00000000","19.99000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/372310016-front-pdp.jpg?$backoffice$"
"380040044","Backpacks","Levi's® L Pack Big Tab","49.50000000","","34.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/380040044-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/380040044-front-pdp.jpg?$backoffice$"
"188810000","Jeans","711 Skinny Jeans","79.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/188810000-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/188810000-front-pdp.jpg?$backoffice$"
"211980010","Shirts","Levi's® NFL Plaid Western Shirt","78.00000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/211980010-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/211980010-front-pdp.jpg?$backoffice$"
"373590028","Dresses","Girls 7-16 Short Sleeve Western Dress","48.00000000","","22.98000000","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373590028-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373590028-front-pdp.jpg?$backoffice$"
"658170098","Shirts","Short Sleeve Barstow Western Shirt","59.50000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/658170098-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/658170098-front-pdp.jpg?$backoffice$"
"821760002","TShirts","Slim Fit Crewneck Tee Shirt (2-pack)","28.00000000","20.00000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/821760002-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/821760002-front-pdp.jpg?$backoffice$"
"323170075","Shorts","501® Shorts","49.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/323170075-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/323170075-front-pdp.jpg?$backoffice$"
"561150000","Shirts","High Standard Tunic","248.00000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/561150000-front-pdp.jpg?$backoffice$"
"224910457","TShirts","Levi's® x Mickey Mouse Classic Graphic Tee Shirt","29.50000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/224910457-front-pdp.jpg?$backoffice$"
"568980001","Shirts","Aleja Shirt","64.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/568980001-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/568980001-front-pdp.jpg?$backoffice$"
"767670173","Hats","Levi's® x New Era® NBA Cap","35.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/767670173-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/767670173-front-pdp.jpg?$backoffice$"
"232510009","Shorts","Carrier Cargo Shorts","50.00000000","","34.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/232510009-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/232510009-front-pdp.jpg?$backoffice$"
"211980015","Shirts","Levi's® NFL Plaid Western Shirt","78.00000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/211980015-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/211980015-front-pdp.jpg?$backoffice$"
"372320010","Pants","Baby 12-24M Knit Joggers","38.00000000","21.99000000","","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372320010-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372320010-front-pdp.jpg?$backoffice$"
"188810257","Jeans","711 Skinny Jeans","54.50000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/188810257-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/188810257-front-pdp.jpg?$backoffice$"
"372310015","Bodysuits","Baby 0-12M Knit Coverall","26.00000000","19.99000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/372310015-front-pdp.jpg?$backoffice$"
"391860002","TShirts","Cropped Tee Shirt","29.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/391860002-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/391860002-front-pdp.jpg?$backoffice$"
"349640000","Jeans","Wedgie Fit Straight Jeans","98.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/349640000-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/349640000-front-pdp.jpg?$backoffice$"
"115010060","Jeans","501® Original Fit Stretch Jeans (Big & Tall)","69.50000000","","29.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/115010060-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/115010060-front-pdp.jpg?$backoffice$"
"577060000","Skirts","Type III Skirt","168.00000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/577060000-front-pdp.jpg?$backoffice$"
"374260024","JeanJacketsandTruckers","Toddler Girls 2T-4T Denim Trucker Jacket","46.00000000","26.99000000","","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/374260024-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/374260024-front-pdp.jpg?$backoffice$"
"224910448","TShirts","Classic Graphic Tee Shirt","20.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/224910448-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/224910448-front-pdp.jpg?$backoffice$"
"173690221","TShirts","Perfect Graphic Tee Shirt","25.00000000","19.99000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/173690221-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/173690221-front-pdp.jpg?$backoffice$"
"523490000","Jeans","Wedgie Fit Jeans (Plus Size)","69.50000000","56.99000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/523490000-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/523490000-front-pdp.jpg?$backoffice$"
"289440002","Jeans","Boyfriend Jeans (Plus Size)","59.50000000","","24.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/289440002-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/289440002-front-pdp.jpg?$backoffice$"
"287720000","JeanJacketsandTruckers","Levi's® Commuter x Jacquard by Google","350.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/287720000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/287720000-front-pdp.jpg?$backoffice$"
"563840000","Sweatshirts","Levi’s® MLB Pullover Hoodie","68.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/563840000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/563840000-front-pdp.jpg?$backoffice$"
"298130053","TShirts","Sunset Pocket Tee Shirt","29.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/298130053-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/298130053-front-pdp.jpg?$backoffice$"
"669860069","Shirts","Classic Doubleweave Western Shirt","50.00000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/669860069-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/669860069-front-pdp.jpg?$backoffice$"
"373500128","Jeans","Toddler Girls 2T-4T 710 Jet Set Jeans","36.00000000","","18.98000000","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373500128-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373500128-front-pdp.jpg?$backoffice$"
"394240000","Jumpsuits","Alix Jumpsuit","128.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/394240000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/394240000-front-pdp.jpg?$backoffice$"
"565350008","Polos","Levi’s® MLB Rugby Polo Shirt","68.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/565350008-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/565350008-front-pdp.jpg?$backoffice$"
"380320029","Scarves","Indigo Stripe Wrap","49.50000000","39.99000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/380320029-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/380320029-front-pdp.jpg?$backoffice$"
"523660000","Shortalls","Shortalls (Plus Size)","59.50000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/523660000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/523660000-front-pdp.jpg?$backoffice$"
"373500037","Leggings","Baby 0-12M Haley May Knit Leggings","24.00000000","16.99000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/373500037-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/373500037-front-pdp.jpg?$backoffice$"
"579640000","Skirts","Deconstructed Long Skirt","128.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/579640000-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/579640000-front-pdp.jpg?$backoffice$"
"567730009","JeanJacketsandTruckers","","108.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/567730009-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/567730009-front-pdp.jpg?$backoffice$"
"383460007","Scarves","Lurex Infinity Scarf","39.50000000","","14.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/383460007-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/383460007-front-pdp.jpg?$backoffice$"
"177780173","Jeans","710 Super Skinny Jeans","58.00000000","","44.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/177780173-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/177780173-front-pdp.jpg?$backoffice$"
"559460000","Coats","Shearling Ranch Coat","1598.00000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/559460000-front-pdp.jpg?$backoffice$"
"477350005","TShirts","Levi's® NFL Mighty Made Tee Shirt","35.00000000","","24.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/477350005-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/477350005-front-pdp.jpg?$backoffice$"
"767670177","Hats","Levi's® x New Era® NBA Cap","35.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/767670177-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/767670177-front-pdp.jpg?$backoffice$"
"669860086","Shirts","Classic Western Shirt","50.00000000","","34.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/669860086-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/669860086-front-pdp.jpg?$backoffice$"
"475010167","Jeans","1947 501® Jeans","285.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/475010167-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/475010167-front-pdp.jpg?$backoffice$"
"177780205","Jeans","710 Super Skinny Jeans","54.50000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/177780205-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/177780205-front-pdp.jpg?$backoffice$"
"045112347","Jeans","511™ Slim Fit Jeans","69.50000000","","44.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112347-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112347-front-pdp.jpg?$backoffice$"
"588060001","Jeans","721 High Rise Skinny Jeans with Ankle Bows","59.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/588060001-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/588060001-front-pdp.jpg?$backoffice$"
"393350001","Sweatshirts","Cut Off Crewneck Sweatshirt","118.00000000","","84.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/393350001-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/393350001-front-pdp.jpg?$backoffice$"
"298130043","TShirts","Sunset Pocket Tee Shirt","34.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/298130043-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/298130043-front-pdp.jpg?$backoffice$"
"574210001","Shirts","Hooded Worker Shirt","79.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/574210001-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/574210001-front-pdp.jpg?$backoffice$"
"593220001","Sweatshirts","Raw Hem Colorblock Hoodie","69.50000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/593220001-front-pdp.jpg?$backoffice$"
"288330160","Jeans","512™ Slim Taper Fit Stretch Jeans","69.50000000","","48.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/288330160-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/288330160-front-pdp.jpg?$backoffice$"
"345380000","Shirts","Bow Tie Sunset Shirt","285.00000000","","139.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/345380000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/345380000-front-pdp.jpg?$backoffice$"
"526050000","Blouses","Kendall Top","45.00000000","","34.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/526050000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/526050000-front-pdp.jpg?$backoffice$"
"347590001","Sweaters","Waffle Stitch V-Neck Sweater","59.50000000","","49.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/347590001-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/347590001-front-pdp.jpg?$backoffice$"
"372470035","Jeans","Boys 8-20 505™ Regular Fit Jeans (Slim)","40.00000000","","16.98000000","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372470035-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372470035-front-pdp.jpg?$backoffice$"
"383450007","Scarves","Lightning Bolts Scarf","34.50000000","","18.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/383450007-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/383450007-front-pdp.jpg?$backoffice$"
"563840004","Sweatshirts","Levi’s® MLB Pullover Hoodie","68.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/563840004-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/563840004-front-pdp.jpg?$backoffice$"
"045112745","Jeans","511™ Slim Fit Stretch Jeans","69.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112745-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112745-front-pdp.jpg?$backoffice$"
"373540082","Shorts","Girls 7-16 Embroidered Shorty Shorts","38.00000000","","18.98000000","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373540082-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373540082-front-pdp.jpg?$backoffice$"
"236430017","Leggings","Pull On Leggings (Plus Size)","59.50000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/236430017-front-pdp.jpg?$backoffice$"
"380330007","Scarves","Striped Limit Scarf","34.50000000","","24.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/380330007-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/380330007-front-pdp.jpg?$backoffice$"
"323170092","Shorts","501® Shorts","69.50000000","","49.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/323170092-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/323170092-front-pdp.jpg?$backoffice$"
"238630007","Shirts","Shorthorn Shirt","195.00000000","","109.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/238630007-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/238630007-front-pdp.jpg?$backoffice$"
"299550004","Jeans","Mile High Slim Cropped Jeans","59.50000000","","44.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/299550004-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/299550004-front-pdp.jpg?$backoffice$"
"045112301","Jeans","Levi's® Made in the USA 511™ Slim Fit Jeans","89.50000000","","49.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112301-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112301-front-pdp.jpg?$backoffice$"
"389870000","Jackets","Caroline Jacket","128.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/389870000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/389870000-front-pdp.jpg?$backoffice$"
"596840000","Jeans","502™ Regular Taper Fit Jeans (Big & Tall)","69.50000000","49.99000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/596840000-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/596840000-front-pdp.jpg?$backoffice$"
"372610031","Shorts","Boys 8-20 511™ Performance Shorts","42.00000000","","16.98000000","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372610031-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372610031-front-pdp.jpg?$backoffice$"
"265720042","TShirts","501® Day Tee Shirt","25.00000000","","19.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/265720042-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/265720042-front-pdp.jpg?$backoffice$"
"355260000","Jeans","510™ Skinny Fit Altered Jeans","98.00000000","","49.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/355260000-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/355260000-front-pdp.jpg?$backoffice$"
"285390010","Sweatshirts","Levi's® NBA Crewneck Sweatshirt","78.00000000","","59.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/285390010-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/285390010-front-pdp.jpg?$backoffice$"
"224910326","TShirts","Classic Graphic Tee Shirt","29.50000000","","17.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/224910326-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/224910326-front-pdp.jpg?$backoffice$"
"285400046","JeanJacketsandTruckers","Levi's® NBA Denim Trucker Jacket","108.00000000","","79.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/285400046-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/285400046-front-pdp.jpg?$backoffice$"
"563190000","Sweatshirts","Levi's® Logo Relaxed Crewneck Sweatshirt (Plus Size)","49.50000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/563190000-front-pdp.jpg?$backoffice$"
"560970000","Sweaters","Native Aran Sweater","498.00000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/560970000-front-pdp.jpg?$backoffice$"
"264540018","Shirts","Standard Shirt","178.00000000","","124.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/264540018-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/264540018-front-pdp.jpg?$backoffice$"
"374900141","TShirts","Baby 12-24M Levi's® Graphic Tee Shirt","15.00000000","","9.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/374900141-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/374900141-front-pdp.jpg?$backoffice$"
"373520001","Shorts","Girls 7-16 Susie Skimmers","18.00000000","","12.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/373520001-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/373520001-front-pdp.jpg?$backoffice$"
"392130000","Sweatshirts","Half Zip Sweatshirt","195.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/392130000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/392130000-front-pdp.jpg?$backoffice$"
"393890006","TShirts","Graphic J.V. Tee Shirt","29.50000000","","19.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/393890006-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/393890006-front-pdp.jpg?$backoffice$"
"669860085","Shirts","Classic Western Shirt","50.00000000","","34.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/669860085-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/669860085-front-pdp.jpg?$backoffice$"
"264540027","Shirts","Standard Shirt","198.00000000","","139.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/264540027-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/264540027-front-pdp.jpg?$backoffice$"
"372610040","Shorts","Toddler Boys 2T-4T 511™ Sueded Shorts","38.00000000","","16.98000000","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372610040-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372610040-front-pdp.jpg?$backoffice$"
"372470041","Jeans","Toddler Boys 2T-4T 505™ Regular Fit Jeans","36.00000000","24.99000000","","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372470041-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372470041-front-pdp.jpg?$backoffice$"
"295260008","TShirts","Perfect Graphic Tee Shirt","24.50000000","","9.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/295260008-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/295260008-front-pdp.jpg?$backoffice$"
"050810276","Jeans","Tack Slim Jeans","158.00000000","","79.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/050810276-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/050810276-front-pdp.jpg?$backoffice$"
"005140807","Jeans","514™ Straight Fit Stretch Jeans","59.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/005140807-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/005140807-front-pdp.jpg?$backoffice$"
"085130764","Jeans","513™ Slim Straight Stretch Jeans","69.50000000","","29.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/085130764-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/085130764-front-pdp.jpg?$backoffice$"
"372610045","Shorts","Little Boys 4-7x 511™ Sueded Shorts","40.00000000","","16.98000000","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372610045-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372610045-front-pdp.jpg?$backoffice$"
"380160002","Belts","Washed Douglas Belt","60.00000000","","38.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/380160002-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/380160002-front-pdp.jpg?$backoffice$"
"045112103","Jeans","511™ Slim Fit Stretch Jeans","69.50000000","59.99000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112103-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112103-front-pdp.jpg?$backoffice$"
"565390000","Shirts","Levi’s® Skateboarding™ Western Shirt","59.50000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/565390000-front-pdp.jpg?$backoffice$"
